"Sample","Latitude_WGS84","Longitude_WGS84","ClusterNum","FaunalCluster","SurveyName","Year"
"HUM_REC_138 A",53.70651215,1.684848498,6,"D2c","Humber Regional Environmental Characterisation (HUM REC)",2009
"HUM_REC_139 A",53.78617573,1.787565913,10,"D2b","Humber Regional Environmental Characterisation (HUM REC)",2009
"HUM_REC_140 A",53.59526343,1.936530815,6,"D2c","Humber Regional Environmental Characterisation (HUM REC)",2009
"HUM0501",54.45340542,2.192598672,9,"D2d","HUM05_Baseline",2005
"HUM0502",54.45337659,2.196362563,9,"D2d","HUM05_Baseline",2005
"HUM0503",54.45289824,2.200119787,9,"D2d","HUM05_Baseline",2005
"HUM0504",54.45433274,2.188817012,9,"D2d","HUM05_Baseline",2005
"HUM0505",54.45481074,2.185059528,9,"D2d","HUM05_Baseline",2005
"HUM0506",54.45577527,2.177528699,9,"D2d","HUM05_Baseline",2005
"HUM0507",54.44946699,2.190948902,9,"D2d","HUM05_Baseline",2005
"HUM0508",54.45824243,2.194231106,9,"D2d","HUM05_Baseline",2005
"HUM0509",54.44422395,2.267905409,9,"D2d","HUM05_Baseline",2005
"HUMGAT2004_10A",53.66413333,0.220733333,2,"D2a","Humber Gateway OWF 2004",2004
"HUMGAT2004_10B",53.66413333,0.220733333,4,"C1a","Humber Gateway OWF 2004",2004
"HUMGAT2004_10C",53.66413333,0.220733333,4,"C1a","Humber Gateway OWF 2004",2004
"HUMGAT2004_11",53.67821667,0.249916667,4,"C1a","Humber Gateway OWF 2004",2004
"HUMGAT2004_12",53.69031667,0.2718,1,"A2a","Humber Gateway OWF 2004",2004
"HUMGAT2004_13A",53.7024,0.2864,5,"C1b","Humber Gateway OWF 2004",2004
"HUMGAT2004_13B",53.70238333,0.2864,4,"C1a","Humber Gateway OWF 2004",2004
"HUMGAT2004_13C",53.7024,0.2864,4,"C1a","Humber Gateway OWF 2004",2004
"HUMGAT2004_14",53.62996667,0.176116667,4,"C1a","Humber Gateway OWF 2004",2004
"HUMGAT2004_15",53.66006667,0.237933333,7,"B1b","Humber Gateway OWF 2004",2004
"HUMGAT2004_16",53.66653333,0.2566,4,"C1a","Humber Gateway OWF 2004",2004
"HUMGAT2004_17A",53.684,0.290966667,8,"A2b","Humber Gateway OWF 2004",2004
"HUMGAT2004_17B",53.684,0.290966667,8,"A2b","Humber Gateway OWF 2004",2004
"HUMGAT2004_17C",53.684,0.290966667,8,"A2b","Humber Gateway OWF 2004",2004
"HUMGAT2004_18",53.69536667,0.3089,8,"A2b","Humber Gateway OWF 2004",2004
"HUMGAT2004_19",53.63565,0.207383333,1,"A2a","Humber Gateway OWF 2004",2004
"HUMGAT2004_1A",53.71268333,0.242333333,4,"C1a","Humber Gateway OWF 2004",2004
"HUMGAT2004_1B",53.71268333,0.242316667,4,"C1a","Humber Gateway OWF 2004",2004
"HUMGAT2004_1C",53.71268333,0.242316667,6,"D2c","Humber Gateway OWF 2004",2004
"HUMGAT2004_20",53.64526667,0.228916667,4,"C1a","Humber Gateway OWF 2004",2004
"HUMGAT2004_21A",53.67076667,0.27895,1,"A2a","Humber Gateway OWF 2004",2004
"HUMGAT2004_21B",53.67076667,0.27895,8,"A2b","Humber Gateway OWF 2004",2004
"HUMGAT2004_21C",53.67076667,0.27895,1,"A2a","Humber Gateway OWF 2004",2004
"HUMGAT2004_22",53.6914,0.32685,4,"C1a","Humber Gateway OWF 2004",2004
"HUMGAT2004_23",53.6735,0.299783333,4,"C1a","Humber Gateway OWF 2004",2004
"HUMGAT2004_24",53.65343333,0.262233333,7,"B1b","Humber Gateway OWF 2004",2004
"HUMGAT2004_25A",53.61933333,0.194583333,4,"C1a","Humber Gateway OWF 2004",2004
"HUMGAT2004_25B",53.61933333,0.194583333,4,"C1a","Humber Gateway OWF 2004",2004
"HUMGAT2004_25C",53.61935,0.1946,4,"C1a","Humber Gateway OWF 2004",2004
"HUMGAT2004_26",53.6574,0.284266667,8,"A2b","Humber Gateway OWF 2004",2004
"HUMGAT2004_27",53.67748333,0.320766667,1,"A2a","Humber Gateway OWF 2004",2004
"HUMGAT2004_28A",53.64123333,0.268466667,4,"C1a","Humber Gateway OWF 2004",2004
"HUMGAT2004_28B",53.64123333,0.268466667,4,"C1a","Humber Gateway OWF 2004",2004
"HUMGAT2004_28C",53.64123333,0.268466667,4,"C1a","Humber Gateway OWF 2004",2004
"HUMGAT2004_29A",53.66183333,0.307383333,4,"C1a","Humber Gateway OWF 2004",2004
"HUMGAT2004_29B",53.66183333,0.307383333,4,"C1a","Humber Gateway OWF 2004",2004
"HUMGAT2004_29C",53.66183333,0.307383333,4,"C1a","Humber Gateway OWF 2004",2004
"HUMGAT2004_2A",53.70546667,0.201883333,8,"A2b","Humber Gateway OWF 2004",2004
"HUMGAT2004_2B",53.70546667,0.201883333,4,"C1a","Humber Gateway OWF 2004",2004
"HUMGAT2004_2C",53.70546667,0.201883333,4,"C1a","Humber Gateway OWF 2004",2004
"HUMGAT2004_30A",53.62701667,0.249533333,4,"C1a","Humber Gateway OWF 2004",2004
"HUMGAT2004_30B",53.62701667,0.249533333,4,"C1a","Humber Gateway OWF 2004",2004
"HUMGAT2004_30C",53.62701667,0.249533333,4,"C1a","Humber Gateway OWF 2004",2004
"HUMGAT2004_32",53.66561667,0.328666667,6,"D2c","Humber Gateway OWF 2004",2004
"HUMGAT2004_33A",53.67458333,0.35205,4,"C1a","Humber Gateway OWF 2004",2004
"HUMGAT2004_33B",53.6746,0.35205,4,"C1a","Humber Gateway OWF 2004",2004
"HUMGAT2004_33C",53.6746,0.352066667,4,"C1a","Humber Gateway OWF 2004",2004
"HUMGAT2004_34A",53.6027,0.22255,1,"A2a","Humber Gateway OWF 2004",2004
"HUMGAT2004_34B",53.6027,0.22255,4,"C1a","Humber Gateway OWF 2004",2004
"HUMGAT2004_34C",53.6027,0.22255,1,"A2a","Humber Gateway OWF 2004",2004
"HUMGAT2004_35",53.61481667,0.239883333,4,"C1a","Humber Gateway OWF 2004",2004
"HUMGAT2004_36",53.62921667,0.28215,4,"C1a","Humber Gateway OWF 2004",2004
"HUMGAT2004_37",53.64981667,0.3127,7,"B1b","Humber Gateway OWF 2004",2004
"HUMGAT2004_38A",53.65235,0.329116667,2,"D2a","Humber Gateway OWF 2004",2004
"HUMGAT2004_38B",53.65236667,0.329083333,2,"D2a","Humber Gateway OWF 2004",2004
"HUMGAT2004_38C",53.65235,0.3291,6,"D2c","Humber Gateway OWF 2004",2004
"HUMGAT2004_39",53.60676667,0.256416667,1,"A2a","Humber Gateway OWF 2004",2004
"HUMGAT2004_3A",53.67176667,0.165683333,8,"A2b","Humber Gateway OWF 2004",2004
"HUMGAT2004_3B",53.67176667,0.165683333,4,"C1a","Humber Gateway OWF 2004",2004
"HUMGAT2004_3C",53.67176667,0.165683333,4,"C1a","Humber Gateway OWF 2004",2004
"HUMGAT2004_4",53.64788333,0.1435,6,"D2c","Humber Gateway OWF 2004",2004
"HUMGAT2004_40",53.6341,0.302966667,4,"C1a","Humber Gateway OWF 2004",2004
"HUMGAT2004_41",53.59205,0.240833333,4,"C1a","Humber Gateway OWF 2004",2004
"HUMGAT2004_42A",53.61621667,0.285483333,4,"C1a","Humber Gateway OWF 2004",2004
"HUMGAT2004_42B",53.61621667,0.285483333,4,"C1a","Humber Gateway OWF 2004",2004
"HUMGAT2004_42C",53.61621667,0.285483333,4,"C1a","Humber Gateway OWF 2004",2004
"HUMGAT2004_43",53.63916667,0.328666667,4,"C1a","Humber Gateway OWF 2004",2004
"HUMGAT2004_44A",53.65256667,0.353283333,4,"C1a","Humber Gateway OWF 2004",2004
"HUMGAT2004_44B",53.65256667,0.353283333,4,"C1a","Humber Gateway OWF 2004",2004
"HUMGAT2004_44C",53.65258333,0.353283333,4,"C1a","Humber Gateway OWF 2004",2004
"HUMGAT2004_45",53.605,0.277583333,4,"C1a","Humber Gateway OWF 2004",2004
"HUMGAT2004_46A",53.59631667,0.274233333,1,"A2a","Humber Gateway OWF 2004",2004
"HUMGAT2004_46B",53.59631667,0.274233333,4,"C1a","Humber Gateway OWF 2004",2004
"HUMGAT2004_46C",53.59631667,0.274233333,4,"C1a","Humber Gateway OWF 2004",2004
"HUMGAT2004_47A",53.60988333,0.2937,2,"D2a","Humber Gateway OWF 2004",2004
"HUMGAT2004_47B",53.60988333,0.2937,2,"D2a","Humber Gateway OWF 2004",2004
"HUMGAT2004_47C",53.60988333,0.2937,2,"D2a","Humber Gateway OWF 2004",2004
"HUMGAT2004_48A",53.62473333,0.31485,2,"D2a","Humber Gateway OWF 2004",2004
"HUMGAT2004_48B",53.62473333,0.314833333,6,"D2c","Humber Gateway OWF 2004",2004
"HUMGAT2004_48C",53.62471667,0.314833333,6,"D2c","Humber Gateway OWF 2004",2004
"HUMGAT2004_49",53.58533333,0.281516667,4,"C1a","Humber Gateway OWF 2004",2004
"HUMGAT2004_5",53.67335,0.1961,2,"D2a","Humber Gateway OWF 2004",2004
"HUMGAT2004_50A",53.60431667,0.3089,6,"D2c","Humber Gateway OWF 2004",2004
"HUMGAT2004_50B",53.6043,0.3089,6,"D2c","Humber Gateway OWF 2004",2004
"HUMGAT2004_50C",53.60431667,0.3089,6,"D2c","Humber Gateway OWF 2004",2004
"HUMGAT2004_51",53.62221667,0.33505,2,"D2a","Humber Gateway OWF 2004",2004
"HUMGAT2004_52",53.58316667,0.311333333,4,"C1a","Humber Gateway OWF 2004",2004
"HUMGAT2004_53",53.59745,0.333216667,4,"C1a","Humber Gateway OWF 2004",2004
"HUMGAT2004_54A",53.57538333,0.327433333,8,"A2b","Humber Gateway OWF 2004",2004
"HUMGAT2004_54B",53.57538333,0.327433333,1,"A2a","Humber Gateway OWF 2004",2004
"HUMGAT2004_54C",53.57536667,0.327433333,8,"A2b","Humber Gateway OWF 2004",2004
"HUMGAT2004_6A",53.64445,0.162666667,4,"C1a","Humber Gateway OWF 2004",2004
"HUMGAT2004_6B",53.64445,0.162666667,4,"C1a","Humber Gateway OWF 2004",2004
"HUMGAT2004_6C",53.64445,0.162666667,4,"C1a","Humber Gateway OWF 2004",2004
"HUMGAT2004_7",53.64908333,0.176983333,4,"C1a","Humber Gateway OWF 2004",2004
"HUMGAT2004_8",53.6571,0.177866667,4,"C1a","Humber Gateway OWF 2004",2004
"HUMGAT2004_9A",53.65403333,0.202766667,4,"C1a","Humber Gateway OWF 2004",2004
"HUMGAT2004_9B",53.65403333,0.202766667,4,"C1a","Humber Gateway OWF 2004",2004
"HUMGAT2004_9C",53.65403333,0.202766667,4,"C1a","Humber Gateway OWF 2004",2004
"HumWash_HWInter_se_A#38867",53.1333,0.8333,1,"A2a","MERMAN",2006
"HumWash_HWInter_se_A#38904",53.1,0.4585,6,"D2c","MERMAN",2006
"HumWash_HWInter_se_A#38905",53.8832,0.2336,6,"D2c","MERMAN",2006
"HumWash_HWInter_se_B#38904",53.2254,0.6099,10,"D2b","MERMAN",2006
"HumWash_HWInter_se_B#38905",54.1001,0.0333,4,"C1a","MERMAN",2006
"HumWash_HWInter_se_C#38905",54.1166,0.1999,10,"D2b","MERMAN",2006
"HumWash_HWOpenSeaNE_se_A#38863",54.8266,1.2465,9,"D2d","MERMAN",2006
"HumWash_HWOpenSeaNE_se_A#38866",54.5214,0.9615,9,"D2d","MERMAN",2006
"HumWash_HWOpenSeaNE_se_A#38902",55.2993,2.8387,9,"D2d","MERMAN",2006
"HumWash_HWOpenSeaNE_se_A#38903",55.0524,1.311,9,"D2d","MERMAN",2006
"HumWash_HWOpenSeaNE_se_B#38863",54.6772,2.3139,9,"D2d","MERMAN",2006
"HumWash_HWOpenSeaNE_se_B#38902",55.2229,3.0935,9,"D2d","MERMAN",2006
"HumWash_HWOpenSeaNE_se_C#38902",55.5412,2.8194,9,"D2d","MERMAN",2006
"HumWash_HWOpenSeaNE_se_D#38902",55.6569,3.3208,6,"D2c","MERMAN",2006
"HumWash_HWOpenSeaS_se_A#38862",53.2783,1.6091,6,"D2c","MERMAN",2006
"HumWash_HWOpenSeaS_se_A#38863",54.3398,2.3272,9,"D2d","MERMAN",2006
"HumWash_HWOpenSeaS_se_A#38866",54.4404,0.8408,9,"D2d","MERMAN",2006
"HumWash_HWOpenSeaS_se_A#38867",53.9812,0.8436,9,"D2d","MERMAN",2006
"HumWash_HWOpenSeaS_se_B#38862",53.4809,2.3018,9,"D2d","MERMAN",2006
"HumWash_HWOpenSeaS_se_B#38867",53.9311,1.2061,9,"D2d","MERMAN",2006
"HumWash_HWOpenSeaS_se_C#38862",54.001,2.4639,6,"D2c","MERMAN",2006
"HumWash_HWOpenSeaS_se_C#38867",54.1385,1.19,10,"D2b","MERMAN",2006
"HumWash_HWOpenSeaS_se_D#38862",54.041,2.2955,10,"D2b","MERMAN",2006
"HumWash_HWOpenSeaS_se_E#38862",54.061,2.213,10,"D2b","MERMAN",2006
"HumWash_HWOpenSeaS_se_F#38862",54.0843,1.9221,10,"D2b","MERMAN",2006
"HumWash_HWOpenSeaS_se_G#38862",54.0396,1.9343,10,"D2b","MERMAN",2006
"HumWash_HWOpenSeaS_se_H#38862",53.701,2.0762,9,"D2d","MERMAN",2006
"HumWash_HWOpenSeaS_se01_A#38503",53.9999,1.99852,9,"D2d","MERMAN",2005
"HumWash_HWOpenSeaS_se01_A#38862",54,2,10,"D2b","MERMAN",2006
"HumWash_HWOpenSeaS_se01_A#39234",53.99986,1.99994,9,"D2d","MERMAN",2007
"HumWash_HWOpenSeaS_se01_A#39631",54.0001,1.9968,10,"D2b","MERMAN",2008
"HumWash_HWOpenSeaS_se01_B#38503",53.99989,1.9986,10,"D2b","MERMAN",2005
"HumWash_HWOpenSeaS_se01_B#38862",54,2,10,"D2b","MERMAN",2006
"HumWash_HWOpenSeaS_se01_B#39631",54.0001,1.9968,10,"D2b","MERMAN",2008
"HumWash_HWOpenSeaS_se01_C#38503",53.99986,1.99866,6,"D2c","MERMAN",2005
"HumWash_HWOpenSeaS_se01_C#38862",54,2,6,"D2c","MERMAN",2006
"HumWash_HWOpenSeaS_se01_C#39234",53.99982,1.99996,10,"D2b","MERMAN",2007
"HumWash_HWOpenSeaS_se01_C#39631",54.0001,1.9968,10,"D2b","MERMAN",2008
"HumWash_HWOpenSeaS_se01_D#38503",53.99991,1.99869,10,"D2b","MERMAN",2005
"HumWash_HWOpenSeaS_se01_D#38862",54,2,10,"D2b","MERMAN",2006
"HumWash_HWOpenSeaS_se01_D#39234",53.99978,2,10,"D2b","MERMAN",2007
"HumWash_HWOpenSeaS_se01_D#39631",54.0001,1.9968,10,"D2b","MERMAN",2008
"HumWash_HWOpenSeaS_se01_E#38503",53.99995,1.9987,6,"D2c","MERMAN",2005
"HumWash_HWOpenSeaS_se01_E#38862",54,2,10,"D2b","MERMAN",2006
"HumWash_HWOpenSeaS_se01_E#39234",53.99974,2.00002,10,"D2b","MERMAN",2007
"HumWash_HWOpenSeaS_se01_E#39631",54.0001,1.9968,10,"D2b","MERMAN",2008
"Hythe01A_4455",51.04144333,1.136158333,12,"D1","Hythe Bay_MCZ_infauna_2012",2012
"Hythe01B_4456",51.04171667,1.137108333,1,"A2a","Hythe Bay_MCZ_infauna_2012",2012
"Hythe02A_4457",51.05028167,1.132036667,10,"D2b","Hythe Bay_MCZ_infauna_2012",2012
"Hythe02B_4458",51.04971833,1.132115,12,"D1","Hythe Bay_MCZ_infauna_2012",2012
"Hythe03A_4459",51.05849,1.127188333,12,"D1","Hythe Bay_MCZ_infauna_2012",2012
"Hythe03B_4460",51.05907,1.12708,12,"D1","Hythe Bay_MCZ_infauna_2012",2012
"Hythe04A_4461",51.038645,1.123206667,10,"D2b","Hythe Bay_MCZ_infauna_2012",2012
"Hythe05A_4462",51.04670333,1.118648333,12,"D1","Hythe Bay_MCZ_infauna_2012",2012
"Hythe05B_4463",51.04742333,1.118855,12,"D1","Hythe Bay_MCZ_infauna_2012",2012
"Hythe06A_4464",51.05538833,1.113991667,12,"D1","Hythe Bay_MCZ_infauna_2012",2012
"Hythe06B_4465",51.055295,1.114378333,12,"D1","Hythe Bay_MCZ_infauna_2012",2012
"Hythe07A_4466",51.03504333,1.10998,12,"D1","Hythe Bay_MCZ_infauna_2012",2012
"Hythe08A_4467",51.04414167,1.105246667,12,"D1","Hythe Bay_MCZ_infauna_2012",2012
"Hythe09A_4468",51.03171,1.102123333,12,"D1","Hythe Bay_MCZ_infauna_2012",2012
"Hythe10A_4469",51.05245667,1.100476667,12,"D1","Hythe Bay_MCZ_infauna_2012",2012
"Hythe11A_4470",51.027455,1.094885,10,"D2b","Hythe Bay_MCZ_infauna_2012",2012
"Hythe11B_4471",51.027435,1.09549,12,"D1","Hythe Bay_MCZ_infauna_2012",2012
"Hythe12A_4472",51.04099,1.091925,12,"D1","Hythe Bay_MCZ_infauna_2012",2012
"Hythe13A_4473",51.02897333,1.08368,10,"D2b","Hythe Bay_MCZ_infauna_2012",2012
"Hythe14A_4474",51.01839,1.075921667,12,"D1","Hythe Bay_MCZ_infauna_2012",2012
"Hythe14B_4475",51.0186,1.076073333,10,"D2b","Hythe Bay_MCZ_infauna_2012",2012
"Hythe15A_4476",51.04579667,1.073538333,12,"D1","Hythe Bay_MCZ_infauna_2012",2012
"Hythe16A_4477",51.026315,1.070583333,12,"D1","Hythe Bay_MCZ_infauna_2012",2012
"Hythe16B_4478",51.02617667,1.071083333,12,"D1","Hythe Bay_MCZ_infauna_2012",2012
"Hythe17A_4479",51.03460167,1.065248333,12,"D1","Hythe Bay_MCZ_infauna_2012",2012
"Hythe18A_4480",51.01469667,1.062465,10,"D2b","Hythe Bay_MCZ_infauna_2012",2012
"Hythe18B_4481",51.01458833,1.06293,12,"D1","Hythe Bay_MCZ_infauna_2012",2012
"Hythe19A_4482",51.02278,1.05776,12,"D1","Hythe Bay_MCZ_infauna_2012",2012
"Hythe19B_4483",51.02267333,1.058216667,12,"D1","Hythe Bay_MCZ_infauna_2012",2012
"Hythe20A_4484",51.03198667,1.051815,12,"D1","Hythe Bay_MCZ_infauna_2012",2012
"Hythe21A_4485",51.03981667,1.047908333,10,"D2b","Hythe Bay_MCZ_infauna_2012",2012
"IrishSea_BalcaryPoint_se_A#39827",54.72,-3.88,10,"D2b","MERMAN",2009
"IrishSea_BalcaryPoint_se_B#39827",54.74,-3.87,6,"D2c","MERMAN",2009
"IrishSea_BalcaryPoint_se_C#39827",54.75,-3.91,6,"D2c","MERMAN",2009
"IrishSea_BalcaryPoint_se_D#39827",54.72,-3.96,10,"D2b","MERMAN",2009
"IrishSea_BalcaryPoint_se01_A#36900",54.75,-4,10,"D2b","MERMAN",2001
"IrishSea_BalcaryPoint_se01_A#37263",54.75,-4,10,"D2b","MERMAN",2002
"IrishSea_BalcaryPoint_se01_A#37630",54.75,-3.997,12,"D1","MERMAN",2003
"IrishSea_BalcaryPoint_se01_A#37996",54.749,-4.01,12,"D1","MERMAN",2004
"IrishSea_BalcaryPoint_se01_A#39827",54.75,-3.99,10,"D2b","MERMAN",2009
"IrishSea_BalcaryPoint_se01_A#40507",54.7499,-4,12,"D1","MERMAN",2010
"IrishSea_BalcaryPoint_se01_B#36900",54.75,-4,12,"D1","MERMAN",2001
"IrishSea_BalcaryPoint_se01_B#37263",54.75,-4,10,"D2b","MERMAN",2002
"IrishSea_BalcaryPoint_se01_B#37630",54.75,-3.997,12,"D1","MERMAN",2003
"IrishSea_BalcaryPoint_se01_B#37996",54.748,-4.01,12,"D1","MERMAN",2004
"IrishSea_BalcaryPoint_se01_B#40862",54.7485,-4.0007,10,"D2b","MERMAN",2011
"IrishSea_BalcaryPoint_se01_C#36900",54.75,-4,10,"D2b","MERMAN",2001
"IrishSea_BalcaryPoint_se01_C#37263",54.75,-4,10,"D2b","MERMAN",2002
"IrishSea_BalcaryPoint_se01_C#37630",54.75,-3.997,12,"D1","MERMAN",2003
"IrishSea_BalcaryPoint_se01_C#37996",54.748,-4.01,12,"D1","MERMAN",2004
"IrishSea_BalcaryPoint_se01_D#36900",54.75,-4,6,"D2c","MERMAN",2001
"IrishSea_BalcaryPoint_se01_D#37630",54.75,-3.997,12,"D1","MERMAN",2003
"IrishSea_BalcaryPoint_se01_D#37996",54.748,-4.01,12,"D1","MERMAN",2004
"IrishSea_BalcaryPoint_se01_E#36900",54.75,-4,12,"D1","MERMAN",2001
"IrishSea_BalcaryPoint_se01_E#37263",54.75,-4,10,"D2b","MERMAN",2002
"IrishSea_BalcaryPoint_se01_E#37630",54.75,-3.997,12,"D1","MERMAN",2003
"IrishSea_BalcaryPoint_se01_E#37996",54.748,-4.01,12,"D1","MERMAN",2004
"IrishSea_BalcaryPoint_se02_A#40507",54.8004,-3.8326,6,"D2c","MERMAN",2010
"IrishSea_BalcaryPoint_se02_B#40862",54.8012,-3.8292,9,"D2d","MERMAN",2011
"IrishSea_BalcaryPoint_se03_A#40507",54.8107,-3.8194,6,"D2c","MERMAN",2010
"IrishSea_BalcaryPoint_se03_B#40862",54.8097,-3.8198,6,"D2c","MERMAN",2011
"IrishSea_BalcaryPoint_se04_A#40507",54.8004,-3.8088,6,"D2c","MERMAN",2010
"IrishSea_BalcaryPoint_se04_B#40862",54.7983,-3.8117,9,"D2d","MERMAN",2011
"IrishSea_BalcaryPoint_se05_A#40507",54.7806,-3.7989,6,"D2c","MERMAN",2010
"IrishSea_BalcaryPoint_se05_B#40862",54.78,-3.8,6,"D2c","MERMAN",2011
"IrishSea_BelfastLoughInnr_se01_A#38097",54.6683,-5.8067,12,"D1","MERMAN",2004
"IrishSea_BelfastLoughInnr_se01_A#40625",54.6683,-5.8067,12,"D1","MERMAN",2011
"IrishSea_BelfastLoughInnr_se01_A#41338",54.6683,-5.8067,12,"D1","MERMAN",2013
"IrishSea_BelfastLoughInnr_se01_B#38097",54.6683,-5.8067,12,"D1","MERMAN",2004
"IrishSea_BelfastLoughInnr_se01_B#40625",54.6683,-5.8067,12,"D1","MERMAN",2011
"IrishSea_BelfastLoughInnr_se01_B#41338",54.6683,-5.8067,12,"D1","MERMAN",2013
"IrishSea_BelfastLoughInnr_se01_C#38097",54.6683,-5.8067,12,"D1","MERMAN",2004
"IrishSea_BelfastLoughInnr_se01_C#40625",54.6683,-5.8067,12,"D1","MERMAN",2011
"IrishSea_BelfastLoughInnr_se01_C#41338",54.6683,-5.8067,12,"D1","MERMAN",2013
"IrishSea_BelfastLoughInnr_se01_D#38097",54.6683,-5.8067,12,"D1","MERMAN",2004
"IrishSea_BelfastLoughInnr_se01_D#40625",54.6683,-5.8067,12,"D1","MERMAN",2011
"IrishSea_BelfastLoughInnr_se01_D#41338",54.6683,-5.8067,12,"D1","MERMAN",2013
"IrishSea_BelfastLoughInnr_se01_E#38097",54.6683,-5.8067,12,"D1","MERMAN",2004
"IrishSea_BelfastLoughInnr_se01_E#40625",54.6683,-5.8067,12,"D1","MERMAN",2011
"IrishSea_BelfastLoughInnr_se01_E#41338",54.6683,-5.8067,12,"D1","MERMAN",2013
"IrishSea_BelfastLoughOutr_se01_A#38097",54.7333,-5.6,9,"D2d","MERMAN",2004
"IrishSea_BelfastLoughOutr_se01_A#40625",54.7333,-5.6,9,"D2d","MERMAN",2011
"IrishSea_BelfastLoughOutr_se01_A#41338",54.7333,-5.6,10,"D2b","MERMAN",2013
"IrishSea_BelfastLoughOutr_se01_B#38097",54.7333,-5.6,9,"D2d","MERMAN",2004
